student_id,Introduction to Computer Science,Structured Programming,Structured Programming Lab,Calculus 1,Calculus 2,Discrete Mathematics,Statistical Methods,Linear Algebra,Object Oriented Programming,Object Oriented Programming Lab,Data Structures and Introduction to Algorithms,Algorithms Design and Analysis,Database Systems,Database Systems Lab,Operating Systems,Operating Systems Lab,Distributed Systems,Computer and Society,Information Systems Security,Introduction to Data Science,Introduction to Data Science Lab,Data Engineering,Data Engineering Lab,Statistics and Probability for Data Science,Artificial Intelligence,Computer Architecture for Machine Learning,Natural Language Processing,High Performance Computing for Big Data,Data Visualization,Pattern Recognition,Data Mining,Business Intelligence
20230867,4,3,4.0,4,4,7.0,0.0,5.0,2.0,,6,6.0,2.0,2.0,4.0,,,7.0,,4.0,,3.0,,2,,8.0,,8.0,,,,
20230868,7,1,4.0,5,3,4.0,,5.0,,,4,,7.0,,3.0,0.0,,6.0,,,,,,7,,7.0,,,,,,
20230869,1,1,6.0,0,8,3.0,1.0,4.0,1.0,1.0,2,0.0,6.0,1.0,1.0,,3.0,7.0,7.0,,,,,6,1.0,4.0,,,,4.0,,
20230870,8,2,,0,3,4.0,,7.0,6.0,,3,,,,7.0,0.0,1.0,7.0,7.0,,,,,7,,,,,,,,
20230871,4,7,2.0,2,7,8.0,3.0,,,,8,4.0,,,,,,3.0,,2.0,,,,7,,4.0,,,8.0,,,
20230872,7,4,2.0,6,0,4.0,,0.0,0.0,,8,5.0,5.0,1.0,4.0,7.0,,2.0,,,,,,7,,2.0,,,,,,
20230873,0,1,4.0,2,3,1.0,6.0,3.0,2.0,1.0,6,5.0,0.0,5.0,7.0,2.0,0.0,1.0,4.0,,,,,5,3.0,0.0,8.0,,,,,
20230874,5,1,3.0,4,1,2.0,,,,,8,8.0,0.0,,1.0,,,7.0,,,,,,8,,,,,,,,
20230875,0,4,6.0,6,6,6.0,8.0,4.0,0.0,,1,3.0,3.0,,0.0,4.0,,8.0,,0.0,,,,0,,8.0,,,,6.0,,
20230876,0,0,5.0,6,2,3.0,,4.0,8.0,,6,,5.0,,5.0,5.0,1.0,2.0,,,,,,2,4.0,4.0,0.0,,,,,
20230877,4,7,,7,4,,,8.0,,,2,2.0,2.0,,3.0,,,,,,,,,2,0.0,5.0,,,,,,
20230878,7,1,5.0,0,1,3.0,2.0,8.0,1.0,0.0,1,6.0,4.0,8.0,3.0,,,6.0,,,,,,2,7.0,3.0,0.0,,,,,
20230879,0,3,,3,8,3.0,,8.0,,,6,1.0,2.0,,0.0,8.0,,4.0,0.0,,,,,5,8.0,2.0,7.0,,,1.0,,
20230880,7,7,0.0,8,7,0.0,0.0,,,,6,,8.0,8.0,,,,2.0,,2.0,,,,3,4.0,,,,4.0,,7.0,
20230881,7,5,7.0,1,8,,2.0,,,,8,,0.0,,,,,,,,,,,8,6.0,7.0,1.0,,,,,
20230882,4,0,8.0,1,1,2.0,3.0,3.0,7.0,4.0,4,0.0,7.0,,8.0,8.0,,5.0,5.0,3.0,,,,1,7.0,1.0,,,,4.0,5.0,1.0
20230883,2,5,5.0,2,8,7.0,0.0,4.0,2.0,0.0,4,8.0,6.0,0.0,2.0,2.0,5.0,2.0,6.0,,,,,2,1.0,2.0,8.0,,,,,
20230884,6,7,4.0,5,2,,,1.0,1.0,,2,4.0,1.0,,7.0,,,,3.0,,,,,6,3.0,,,,,,,
20230885,5,8,3.0,6,6,,2.0,,6.0,,1,6.0,2.0,,1.0,,,4.0,1.0,6.0,,,,5,7.0,0.0,,,1.0,,,
20230886,5,3,,2,7,,5.0,3.0,3.0,,0,4.0,8.0,4.0,7.0,3.0,,,,8.0,,,,2,,2.0,,,,,,
20230887,6,2,3.0,3,3,6.0,7.0,6.0,8.0,0.0,5,1.0,6.0,4.0,8.0,8.0,,1.0,,,,,,2,1.0,7.0,6.0,,,3.0,,
20230888,1,4,3.0,6,2,,,4.0,,,0,8.0,7.0,,4.0,3.0,,1.0,6.0,,,,,1,0.0,,4.0,,,,,
20230889,2,2,1.0,7,1,0.0,2.0,7.0,2.0,1.0,0,8.0,4.0,4.0,7.0,6.0,4.0,2.0,,,,,,8,5.0,2.0,,,,,,
20230890,0,2,1.0,8,2,,6.0,,,,1,8.0,5.0,,8.0,,,,,,,,,0,1.0,1.0,6.0,,,,,
20230891,5,7,0.0,0,8,0.0,8.0,6.0,6.0,1.0,6,8.0,1.0,0.0,1.0,4.0,,8.0,,5.0,7.0,,,2,2.0,4.0,6.0,,,,,
20230892,6,6,0.0,3,7,,,2.0,,,6,1.0,0.0,6.0,,,,,,,,,,0,,4.0,,,,,,
20230893,1,5,5.0,1,7,3.0,1.0,8.0,1.0,1.0,0,1.0,8.0,4.0,7.0,5.0,,2.0,,0.0,,,,6,2.0,6.0,,,,,,
20230894,4,2,3.0,8,0,,7.0,3.0,6.0,,3,2.0,,,6.0,8.0,,,0.0,,,,,6,0.0,8.0,,,,,,
20230895,2,4,7.0,1,3,5.0,,6.0,,,5,7.0,4.0,,1.0,0.0,,4.0,,,,,,8,8.0,4.0,0.0,,,,,
20230896,5,1,8.0,8,2,,7.0,0.0,,,5,,,,2.0,,,4.0,5.0,3.0,,,,7,4.0,0.0,,,,,,
20230897,6,1,1.0,2,3,1.0,2.0,5.0,4.0,,3,2.0,8.0,,7.0,,,4.0,,0.0,,,,3,,8.0,,,,,,
20230898,0,8,8.0,1,1,3.0,1.0,6.0,2.0,4.0,6,5.0,8.0,3.0,3.0,,,0.0,,5.0,,4.0,,1,5.0,1.0,2.0,,,3.0,2.0,
20230899,0,0,,1,0,,,5.0,4.0,2.0,5,,5.0,2.0,,,,6.0,,,,,,0,1.0,,1.0,,,,,
20230900,6,4,6.0,4,0,7.0,6.0,6.0,2.0,7.0,2,2.0,7.0,,4.0,,,6.0,5.0,,,,,3,6.0,0.0,,,,0.0,,
20230901,5,6,,3,7,,0.0,8.0,8.0,,7,,6.0,,7.0,,,0.0,,,,,,7,,0.0,,,,,,
20230902,5,3,0.0,6,3,6.0,8.0,,2.0,7.0,1,,2.0,6.0,7.0,2.0,,6.0,6.0,,,,,0,2.0,2.0,,,,,,
20230903,5,8,3.0,1,2,1.0,4.0,,,,5,3.0,,,4.0,8.0,4.0,4.0,8.0,,,,,8,0.0,8.0,,,,,,
20230904,3,7,6.0,1,1,4.0,6.0,6.0,4.0,8.0,0,5.0,0.0,,7.0,,1.0,0.0,2.0,4.0,2.0,,,7,5.0,2.0,1.0,,8.0,3.0,,
20230905,6,1,2.0,4,7,5.0,4.0,2.0,6.0,,3,3.0,4.0,7.0,4.0,2.0,1.0,2.0,,,,,,5,8.0,6.0,,,,,,
20230906,1,7,,5,8,5.0,8.0,2.0,6.0,,7,1.0,0.0,3.0,7.0,3.0,2.0,3.0,2.0,5.0,,,,4,1.0,6.0,5.0,,0.0,3.0,,
20230907,8,6,7.0,8,8,6.0,,8.0,,,8,3.0,,,0.0,,,5.0,,,,,,1,5.0,6.0,2.0,,,,,
20230908,0,4,2.0,4,5,7.0,2.0,3.0,2.0,0.0,8,2.0,,,4.0,8.0,,6.0,,,,,,7,,4.0,,,,,,
20230909,8,2,7.0,1,7,,4.0,,6.0,,5,,2.0,1.0,3.0,6.0,,5.0,,8.0,3.0,,,4,0.0,1.0,,,,,,
20230910,7,8,6.0,1,3,,,,,,4,,3.0,,0.0,,7.0,2.0,,,,,,4,2.0,8.0,,,,,,
20230911,7,3,8.0,5,6,2.0,8.0,5.0,1.0,,2,4.0,7.0,,3.0,,,5.0,7.0,,,,,8,5.0,,3.0,,,5.0,,
20230912,3,0,6.0,2,7,2.0,2.0,6.0,8.0,8.0,0,2.0,2.0,8.0,1.0,8.0,,8.0,,,,,,0,4.0,2.0,5.0,,,,,
20230913,8,7,5.0,7,1,0.0,6.0,7.0,2.0,5.0,4,5.0,5.0,1.0,0.0,8.0,,7.0,,,,,,7,3.0,6.0,,,,7.0,,
20230914,8,7,5.0,2,2,0.0,7.0,1.0,5.0,4.0,6,2.0,0.0,4.0,8.0,7.0,,8.0,0.0,,,,,4,1.0,0.0,8.0,,,,,
20230915,2,4,0.0,4,0,3.0,5.0,,3.0,3.0,7,4.0,8.0,2.0,0.0,,,7.0,,,,,,6,8.0,2.0,6.0,,,,,
20230916,4,5,7.0,8,6,5.0,3.0,4.0,6.0,6.0,1,1.0,5.0,1.0,8.0,,,5.0,,,,,,6,5.0,8.0,4.0,,,0.0,,
20230917,1,7,4.0,0,4,,7.0,,2.0,,5,1.0,7.0,6.0,6.0,,,5.0,,,,,,8,,0.0,,,,,,
20230918,4,8,2.0,3,4,8.0,3.0,3.0,6.0,8.0,8,1.0,3.0,0.0,4.0,8.0,,8.0,,,,,,3,6.0,5.0,3.0,,,,,
20230919,1,7,5.0,6,0,3.0,3.0,5.0,2.0,5.0,2,7.0,1.0,4.0,5.0,5.0,,1.0,,,,,,8,5.0,7.0,,,,,,
20230920,8,7,1.0,4,8,8.0,4.0,,8.0,3.0,8,3.0,6.0,,,,,,,,,,,6,,6.0,,,,,,
20230921,7,2,,5,2,,3.0,0.0,2.0,,7,1.0,,,3.0,4.0,3.0,6.0,,,,,,8,2.0,8.0,,,,1.0,,
20230922,6,7,2.0,6,8,6.0,8.0,8.0,5.0,,2,0.0,1.0,,,,,4.0,,2.0,,,,4,2.0,7.0,,,,1.0,8.0,
20230923,0,3,,2,6,,2.0,2.0,4.0,8.0,5,,6.0,,8.0,,,,,,,,,0,0.0,0.0,,,,,,
20230924,4,3,8.0,6,4,1.0,7.0,6.0,6.0,,7,7.0,8.0,7.0,3.0,,,3.0,,4.0,,,,0,4.0,7.0,,,7.0,,4.0,
20230925,5,1,4.0,0,3,0.0,5.0,3.0,6.0,5.0,5,0.0,3.0,2.0,4.0,,,6.0,,,,,,0,7.0,5.0,2.0,,,8.0,,
20230926,7,5,1.0,0,6,8.0,8.0,3.0,2.0,,3,2.0,3.0,,7.0,,5.0,8.0,,,,,,6,3.0,3.0,,,,,,
20230927,2,5,,1,6,,,1.0,,,7,1.0,,,1.0,,2.0,,,,,,,8,0.0,2.0,,,,,,
20230928,7,0,,4,0,,8.0,,,,0,,3.0,,7.0,8.0,,,2.0,,,,,8,,0.0,,,,,,
20230929,6,6,4.0,3,8,8.0,4.0,0.0,2.0,,2,4.0,1.0,4.0,8.0,2.0,,6.0,1.0,,,,,7,8.0,6.0,1.0,,,,,
20230930,0,4,,2,2,,4.0,0.0,,,0,6.0,,,4.0,3.0,,8.0,,,,,,0,6.0,,0.0,,,,,
20230931,4,3,4.0,6,5,6.0,,0.0,,,3,2.0,0.0,2.0,,,,8.0,,,,,,5,2.0,1.0,,,,5.0,,
20230932,2,4,4.0,8,2,8.0,1.0,3.0,6.0,,4,3.0,3.0,,7.0,3.0,7.0,3.0,,8.0,,,,5,1.0,5.0,,,,,,
20230933,2,7,5.0,3,4,0.0,3.0,7.0,3.0,,0,,3.0,0.0,2.0,5.0,0.0,2.0,,0.0,4.0,,,7,6.0,4.0,7.0,,,,,
20230934,0,1,,8,3,,1.0,7.0,2.0,,0,8.0,,,,,,2.0,,,,,,1,5.0,2.0,5.0,,,,,
20230935,5,5,8.0,1,0,8.0,8.0,0.0,0.0,,7,5.0,0.0,,7.0,3.0,0.0,3.0,1.0,5.0,2.0,,,4,6.0,0.0,,,,,,
20230936,0,7,6.0,7,3,,,8.0,,,2,1.0,,,0.0,,,4.0,,,,,,8,,0.0,,,,1.0,,
20230937,7,4,6.0,0,8,7.0,6.0,4.0,3.0,,1,3.0,5.0,,4.0,5.0,,1.0,,,,,,3,,3.0,,,,,,
20230938,7,4,5.0,1,0,6.0,7.0,3.0,2.0,1.0,0,0.0,8.0,6.0,0.0,3.0,,6.0,,,,,,3,2.0,4.0,5.0,,,,,
20230939,0,3,7.0,4,2,7.0,,3.0,4.0,,8,2.0,5.0,,,,,,,,,,,8,0.0,4.0,,,,,,
20230940,6,2,5.0,5,7,4.0,5.0,1.0,2.0,0.0,8,4.0,3.0,3.0,3.0,8.0,,2.0,8.0,,,,,4,8.0,5.0,8.0,,,,,
20230941,8,2,6.0,4,2,8.0,2.0,5.0,6.0,2.0,1,1.0,2.0,,5.0,,,4.0,3.0,,,,,5,8.0,6.0,,,,,,
20230942,2,4,,2,8,,7.0,4.0,,,6,7.0,,,,,,8.0,,7.0,,,,2,,6.0,,,,,,
20230943,6,1,3.0,0,2,4.0,1.0,,7.0,,5,,4.0,,,,,,,,,,,7,1.0,,,,,,,
20230944,0,3,2.0,2,0,,3.0,1.0,8.0,2.0,0,0.0,7.0,7.0,,,,7.0,,1.0,3.0,3.0,5.0,2,6.0,5.0,,,6.0,,0.0,
20230945,8,1,,7,7,,2.0,1.0,,,8,5.0,3.0,,8.0,3.0,3.0,1.0,1.0,6.0,2.0,,,7,5.0,,3.0,,8.0,,,
20230946,1,3,7.0,6,3,,5.0,4.0,6.0,0.0,0,1.0,4.0,,0.0,,1.0,3.0,,,,,,7,6.0,7.0,0.0,,,7.0,,
20230947,7,1,5.0,1,3,2.0,,,,,4,2.0,0.0,6.0,,,,0.0,,,,,,5,8.0,,,,,,,
20230948,7,3,1.0,2,2,6.0,4.0,6.0,3.0,,7,,5.0,,6.0,,,2.0,,,,,,1,7.0,1.0,,,,7.0,,
20230949,8,3,8.0,8,6,5.0,,,8.0,8.0,2,,2.0,,,,,7.0,,,,,,7,2.0,1.0,4.0,,,,,
20230950,4,8,5.0,4,2,2.0,0.0,5.0,5.0,,6,7.0,0.0,,8.0,7.0,1.0,8.0,2.0,1.0,5.0,8.0,,5,5.0,0.0,6.0,,7.0,,,
20230951,2,6,2.0,2,4,,6.0,0.0,5.0,,3,,8.0,,8.0,,,4.0,6.0,,,,,6,0.0,3.0,1.0,,,,,
20230952,3,1,0.0,5,1,8.0,6.0,2.0,7.0,4.0,8,0.0,4.0,8.0,5.0,,,1.0,,,,,,8,6.0,1.0,,,,4.0,,
20230953,0,3,1.0,0,0,5.0,1.0,4.0,2.0,4.0,2,8.0,4.0,5.0,4.0,,,7.0,1.0,,,,,7,3.0,,,,,,,
20230954,4,3,,3,5,,,1.0,,,1,,,,3.0,,,1.0,,,,,,5,4.0,6.0,,,,4.0,,
20230955,5,2,6.0,1,1,8.0,6.0,5.0,3.0,0.0,5,6.0,4.0,,2.0,,,6.0,7.0,,,,,1,0.0,5.0,0.0,,,,,
20230956,4,5,3.0,6,8,8.0,3.0,5.0,3.0,7.0,7,2.0,3.0,2.0,6.0,4.0,6.0,3.0,2.0,,,,,4,8.0,6.0,,,,1.0,,
20230957,3,3,1.0,5,0,8.0,1.0,2.0,0.0,1.0,1,8.0,4.0,7.0,2.0,5.0,0.0,0.0,6.0,,,,,8,2.0,2.0,,,,,,
20230958,1,4,8.0,8,3,2.0,6.0,2.0,0.0,6.0,7,3.0,5.0,8.0,4.0,4.0,,0.0,8.0,,,,,5,7.0,6.0,1.0,,,7.0,,
20230959,0,8,,4,5,2.0,7.0,3.0,1.0,,7,8.0,,,4.0,,,6.0,,8.0,5.0,,,4,,0.0,,,,,,
20230960,5,2,6.0,3,0,7.0,3.0,1.0,2.0,0.0,7,5.0,6.0,5.0,5.0,6.0,4.0,8.0,0.0,,,,,8,8.0,4.0,,,,6.0,,
20230961,6,6,3.0,7,5,0.0,7.0,5.0,2.0,1.0,0,7.0,5.0,3.0,0.0,0.0,5.0,3.0,8.0,,,,,0,6.0,3.0,,,,,,
20230962,7,3,,6,7,,1.0,5.0,,,1,4.0,,,7.0,5.0,,,,,,,,4,,1.0,,,,,,
20230963,7,6,1.0,0,0,,5.0,6.0,7.0,,2,4.0,0.0,,3.0,0.0,,5.0,,4.0,,,,5,5.0,3.0,6.0,,,5.0,,
20230964,8,6,3.0,2,6,6.0,,4.0,,,3,,1.0,1.0,5.0,,,1.0,,,,,,4,6.0,,,,,6.0,,
20230965,8,1,0.0,6,3,5.0,0.0,4.0,5.0,3.0,2,5.0,2.0,3.0,2.0,5.0,7.0,3.0,5.0,,,,,1,8.0,7.0,7.0,,,1.0,,
20230966,8,0,5.0,4,3,0.0,,,3.0,5.0,4,0.0,2.0,,0.0,0.0,,1.0,,,,,,8,8.0,,,,,,,
20230967,5,7,6.0,2,4,,2.0,,6.0,,2,5.0,6.0,,,,,,,2.0,,,,0,,1.0,,,,,,
20230968,5,6,4.0,5,1,8.0,3.0,8.0,3.0,7.0,6,5.0,2.0,6.0,2.0,5.0,,6.0,,8.0,7.0,,,7,4.0,0.0,8.0,,6.0,,,
20230969,0,5,4.0,4,7,2.0,7.0,7.0,1.0,1.0,1,8.0,7.0,3.0,2.0,1.0,,2.0,,0.0,6.0,,,8,4.0,5.0,0.0,,,,,
20230970,0,7,0.0,5,0,6.0,7.0,3.0,3.0,,7,3.0,4.0,,5.0,,2.0,0.0,2.0,,,,,7,1.0,3.0,,,,0.0,,
20230971,7,4,0.0,8,4,6.0,2.0,,,,5,4.0,5.0,,7.0,8.0,6.0,2.0,3.0,,,,,5,,,,,,,,
20230972,5,5,3.0,1,1,8.0,3.0,,6.0,,7,,,,,,,2.0,,,,,,2,7.0,,,,,,,
20230973,1,3,3.0,6,4,3.0,1.0,7.0,0.0,3.0,6,0.0,0.0,8.0,8.0,,,2.0,,6.0,0.0,6.0,,8,1.0,1.0,6.0,,,1.0,,
20230974,4,4,6.0,2,6,2.0,6.0,5.0,3.0,,7,1.0,7.0,,6.0,,,0.0,,1.0,,,,4,8.0,1.0,6.0,,7.0,8.0,,
20230975,1,4,,7,3,1.0,2.0,1.0,4.0,,8,5.0,3.0,2.0,7.0,0.0,,8.0,5.0,1.0,,,,3,8.0,0.0,5.0,,,0.0,,
20230976,0,3,2.0,0,3,3.0,4.0,6.0,8.0,1.0,7,5.0,5.0,6.0,5.0,1.0,,2.0,,,,,,3,6.0,6.0,,,,,,
20230977,0,2,4.0,5,4,8.0,7.0,2.0,,,4,,6.0,,3.0,1.0,,5.0,,5.0,,,,7,2.0,8.0,,,,6.0,,
20230978,5,0,1.0,6,1,6.0,6.0,7.0,8.0,1.0,1,5.0,5.0,,2.0,7.0,2.0,7.0,,1.0,4.0,,,7,0.0,0.0,5.0,,0.0,,,
20230979,1,6,2.0,6,1,4.0,5.0,0.0,5.0,,4,5.0,,,7.0,,,,5.0,8.0,,,,1,3.0,,6.0,,,,,
20230980,4,7,7.0,5,6,2.0,0.0,7.0,3.0,5.0,0,6.0,5.0,1.0,7.0,1.0,2.0,6.0,,,,,,7,6.0,1.0,,,,,,
20230981,1,4,5.0,2,0,5.0,0.0,5.0,4.0,,8,5.0,4.0,,2.0,,,3.0,2.0,,,,,2,1.0,8.0,,,,,,
20230982,4,4,0.0,0,5,2.0,8.0,0.0,,,5,5.0,4.0,,,,,,,5.0,,,,8,0.0,1.0,4.0,,,2.0,,
20230983,4,2,4.0,8,5,1.0,7.0,0.0,4.0,3.0,0,2.0,8.0,,2.0,7.0,,8.0,,2.0,,,,5,4.0,2.0,,,4.0,,,
20230984,3,6,3.0,8,6,7.0,3.0,,8.0,,0,,,,7.0,,,,7.0,,,,,0,7.0,,,,,,,
20230985,4,6,4.0,2,8,7.0,3.0,7.0,,,6,0.0,,,,,,5.0,,,,,,3,2.0,,,,,,,
20230986,5,7,2.0,7,5,1.0,7.0,0.0,6.0,,4,1.0,6.0,,,,,2.0,,1.0,,,,0,6.0,0.0,,,,7.0,,
20230987,6,4,8.0,3,6,,6.0,,0.0,,4,0.0,2.0,1.0,1.0,,,5.0,,,,,,1,,2.0,,,,,,
20230988,6,5,6.0,3,1,6.0,2.0,6.0,7.0,8.0,8,1.0,2.0,8.0,4.0,1.0,5.0,5.0,,,,,,7,2.0,3.0,,,,,,
20230989,7,7,5.0,0,2,1.0,4.0,,,,1,0.0,,,,,,0.0,,,,,,4,7.0,,,,,,,
20230990,5,8,5.0,2,3,8.0,6.0,3.0,,,6,8.0,8.0,,4.0,,,,5.0,,,,,7,6.0,0.0,0.0,,,1.0,,
20230991,7,1,5.0,0,2,7.0,6.0,0.0,7.0,0.0,0,7.0,2.0,4.0,7.0,0.0,,8.0,,,,,,0,2.0,7.0,,,,,,
20230992,6,8,,8,5,3.0,1.0,8.0,0.0,,8,5.0,3.0,,0.0,,1.0,8.0,5.0,,,,,6,6.0,3.0,7.0,,,,,
20230993,6,6,7.0,0,2,7.0,2.0,8.0,2.0,1.0,2,7.0,2.0,7.0,4.0,5.0,,4.0,,,,,,8,4.0,3.0,,,,,,
20230994,0,4,5.0,3,3,8.0,,7.0,2.0,,3,1.0,8.0,,1.0,,,7.0,,,,,,7,4.0,4.0,,,,,,
20230995,2,4,8.0,1,1,1.0,7.0,3.0,,,8,8.0,,,,,,0.0,,,,,,1,6.0,,,,,,,
20230996,1,6,1.0,3,0,,3.0,2.0,,,5,4.0,6.0,5.0,4.0,2.0,,,0.0,,,,,1,,0.0,,,,,,
20230997,4,6,7.0,2,0,1.0,4.0,3.0,0.0,7.0,2,4.0,6.0,,2.0,,,1.0,,,,,,2,1.0,6.0,0.0,,,1.0,,
20230998,5,5,1.0,5,1,3.0,8.0,3.0,3.0,8.0,1,2.0,6.0,3.0,5.0,,6.0,3.0,1.0,,,,,4,1.0,1.0,,,,2.0,,
20230999,3,5,8.0,1,7,3.0,7.0,2.0,4.0,,8,,2.0,,8.0,3.0,4.0,1.0,,0.0,5.0,,,8,3.0,0.0,,,,,,
20231000,7,6,0.0,1,1,2.0,,5.0,0.0,,1,3.0,6.0,,6.0,2.0,,2.0,,,,,,5,3.0,,,,,,,
20240001,3,6,2.0,7,2,1.0,1.0,5.0,5.0,0.0,5,6.0,4.0,2.0,1.0,8.0,,6.0,,,,,,2,1.0,3.0,8.0,,,,,
20240002,1,3,,2,5,0.0,7.0,1.0,2.0,1.0,4,8.0,,,0.0,,0.0,6.0,,,,,,2,,5.0,,,,0.0,,
20240003,5,7,6.0,7,7,,8.0,5.0,,,0,,,,,,,8.0,,5.0,,,,4,,1.0,,,,,,
20240004,5,0,4.0,6,2,1.0,3.0,4.0,7.0,5.0,7,1.0,6.0,8.0,4.0,3.0,,0.0,,,,,,5,6.0,8.0,3.0,,,2.0,,
20240005,4,8,3.0,7,8,8.0,3.0,5.0,8.0,,2,5.0,4.0,,3.0,,,6.0,,8.0,,,,1,2.0,1.0,,,,2.0,,
20240006,8,3,8.0,4,7,4.0,,4.0,8.0,8.0,2,,3.0,,,,,,,,,,,2,4.0,3.0,4.0,,,1.0,,
20240007,6,6,8.0,3,0,1.0,,3.0,4.0,3.0,8,,1.0,8.0,,,,7.0,,,,,,3,3.0,,,,,,,
20240008,7,6,,3,1,,6.0,6.0,,,3,,0.0,,,,,1.0,,,,,,1,5.0,,,,,2.0,,
20240009,7,2,8.0,0,4,0.0,4.0,0.0,5.0,,1,1.0,2.0,,4.0,,0.0,3.0,8.0,,,,,6,6.0,,,,,3.0,,
20240010,8,2,3.0,6,5,4.0,,3.0,,,5,8.0,3.0,,,,,1.0,,,,,,0,1.0,,3.0,,,,,
20240011,3,7,0.0,6,0,,,,3.0,,1,3.0,8.0,,0.0,,,,3.0,,,,,8,,4.0,,,,,,
20240012,6,0,3.0,3,5,2.0,6.0,,0.0,,1,4.0,6.0,,,,,8.0,,,,,,6,3.0,5.0,,,,,,
20240013,2,1,,0,7,,2.0,5.0,4.0,8.0,8,,,,8.0,,,1.0,8.0,3.0,,,,5,8.0,8.0,,,1.0,,1.0,6.0
20240014,1,1,2.0,1,6,5.0,7.0,2.0,4.0,8.0,2,8.0,0.0,7.0,2.0,1.0,0.0,1.0,,1.0,,,,8,3.0,7.0,1.0,,,,,
20240015,8,4,2.0,0,8,8.0,8.0,3.0,2.0,1.0,8,7.0,8.0,8.0,1.0,1.0,,2.0,5.0,7.0,1.0,,,2,1.0,0.0,,,,,,
20240016,8,0,,7,0,7.0,8.0,3.0,,,1,,0.0,4.0,,,,8.0,,,,,,3,,6.0,,,,,,
20240017,0,0,,6,6,1.0,6.0,,3.0,,7,,,,0.0,,,,4.0,,,,,5,8.0,,,,,,,
20240018,4,6,3.0,7,5,7.0,5.0,4.0,0.0,,3,3.0,1.0,,7.0,0.0,,6.0,2.0,3.0,6.0,,,4,3.0,8.0,6.0,,,1.0,1.0,
20240019,1,7,4.0,5,7,,,,6.0,,8,3.0,4.0,2.0,5.0,4.0,,4.0,,,,,,5,7.0,8.0,,,,,,
20240020,8,7,7.0,3,6,5.0,6.0,8.0,2.0,8.0,4,8.0,3.0,1.0,8.0,8.0,,6.0,4.0,,,,,4,3.0,0.0,1.0,,,,,
20240021,2,0,2.0,6,1,4.0,3.0,3.0,8.0,5.0,3,5.0,4.0,,2.0,3.0,2.0,7.0,,,,,,4,3.0,1.0,,,,,,
20240022,2,4,7.0,8,6,8.0,6.0,1.0,8.0,,4,2.0,5.0,3.0,8.0,,2.0,1.0,0.0,0.0,,,,3,3.0,1.0,6.0,,,,1.0,
20240023,0,3,5.0,7,7,1.0,,3.0,,,4,8.0,,,2.0,,,6.0,,,,,,1,,1.0,,,,,,
20240024,7,2,0.0,6,7,7.0,2.0,7.0,1.0,3.0,0,6.0,8.0,4.0,6.0,3.0,,1.0,,,,,,4,6.0,8.0,,,,,,
20240025,7,5,7.0,0,0,3.0,5.0,5.0,5.0,,4,6.0,0.0,,1.0,5.0,,7.0,,,,,,1,3.0,8.0,,,,5.0,,
20240026,7,2,4.0,3,3,3.0,4.0,1.0,6.0,1.0,7,3.0,5.0,,,,,2.0,,,,,,7,5.0,,2.0,,,,,
20240027,8,5,0.0,0,1,4.0,0.0,8.0,,,4,4.0,,,6.0,,0.0,,7.0,,,,,2,1.0,2.0,6.0,,,,,
20240028,0,1,6.0,0,1,3.0,5.0,4.0,3.0,5.0,8,4.0,0.0,6.0,1.0,6.0,,1.0,,,,,,4,0.0,2.0,0.0,,,7.0,,
20240029,2,4,8.0,3,3,,8.0,0.0,0.0,5.0,8,5.0,2.0,,8.0,8.0,1.0,6.0,6.0,,,,,8,6.0,5.0,,,,,,
20240030,3,8,7.0,6,0,7.0,2.0,2.0,,,6,8.0,,,,,,4.0,,,,,,7,,4.0,,,,4.0,,
20240031,0,1,,2,8,,6.0,,3.0,,7,2.0,,,5.0,,,4.0,,,,,,1,0.0,4.0,,,,,,
20240032,7,1,7.0,4,4,2.0,6.0,3.0,8.0,,5,6.0,7.0,7.0,8.0,,7.0,6.0,,4.0,,3.0,7.0,1,4.0,3.0,,,,,3.0,
20240033,7,0,3.0,3,4,8.0,4.0,1.0,5.0,1.0,4,8.0,4.0,6.0,8.0,,,8.0,,,,,,7,1.0,4.0,,,,,,
20240034,2,8,3.0,4,7,3.0,3.0,4.0,2.0,3.0,8,8.0,7.0,6.0,1.0,,,0.0,6.0,,,,,2,8.0,7.0,2.0,,,2.0,,
20240035,4,5,,2,7,4.0,7.0,5.0,1.0,,7,7.0,7.0,2.0,,,,4.0,,5.0,7.0,5.0,7.0,8,,,,3.0,,,0.0,
20240036,8,6,4.0,6,7,2.0,3.0,8.0,7.0,3.0,6,3.0,6.0,2.0,1.0,2.0,0.0,2.0,,,,,,8,6.0,1.0,,,,,,
20240037,6,0,6.0,5,7,7.0,3.0,7.0,,,5,3.0,5.0,4.0,1.0,,0.0,3.0,,,,,,6,5.0,,4.0,,,4.0,,
20240038,2,5,6.0,6,1,1.0,8.0,2.0,1.0,0.0,6,5.0,2.0,2.0,5.0,,,7.0,,,,,,7,8.0,4.0,,,,8.0,,
20240039,8,1,,6,4,0.0,6.0,5.0,5.0,,2,,7.0,,3.0,,,,1.0,,,,,0,5.0,6.0,,,,8.0,,
20240040,8,5,,2,7,1.0,1.0,1.0,,,8,5.0,3.0,,8.0,,,0.0,4.0,,,,,4,5.0,2.0,8.0,,,7.0,,
